Customer ID,Customer Name,Account Status,Latitude,Longitude,Report Address,Location,Company,Customer Type,Time Updated,Time Created
17932,SIMMAZ 2024 LLC,Active,32.875939,-83.665246,"SIMMAZ 2024 LLC, 2700 RIVERSIDE DR, MACON, GA 31204",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:12 PM
18418,W.O.C. #402,Active,32.949654,-83.803782,"W.O.C. #402, 5969 US HWY 41 S, BOLINGBROKE, GA 31004",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:15 PM
18422,W.O.C. #409,Active,32.9049647,-83.5231997,"W.O.C. #409, 717 Georgia 49, MACON, GA 31211-7323",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:14 PM
18502,WALGREENS #06560,Active,32.862114,-83.688736,"WALGREENS #06560, 3888 VINEVILLE AVE, MACON, GA 31204",Byron,Matador,Drug*,8/21/2025 11:24 PM,12/21/2010 8:15 PM
20057,CHEVRON QUICK STOP,Active,33.2221767,-84.3081183,"CHEVRON QUICK STOP, 1701 Williamson Road, Griffin, GA 30224-5461",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:16 PM
20260,MIKE FOOD MART,Active,32.880008,-83.772555,"MIKE FOOD MART, 6398 ZEBULON RD, MACON, GA 31220",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:17 PM
20968,LOVES TRAVEL CENTER #320,Active,32.4961336,-82.9814568,"LOVES TRAVEL CENTER #320, 3009 Georgia 257, DUBLIN, GA 31021-1100",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:18 PM
22302,HUCKABEES SHELL,Active,33.2540369,-84.4888678,"HUCKABEES SHELL, 7652 Newnan Road, Brooks, GA 30205-2510",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:22 PM
22345,WALGREENS #09643,Active,32.5942253,-83.623457,"WALGREENS #09643, 102 Russell Parkway, WARNER ROBINS, GA 31088-6165",Byron,Matador,Drug*,8/21/2025 11:24 PM,12/21/2010 8:22 PM
22471,FRIENDLY GUS #4,Active,32.5275505,-82.9429926,"FRIENDLY GUS #4, 400 Industrial Boulevard, DUBLIN, GA 31021-2846",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:23 PM
22477,FRIENDLY GUS #12,Active,32.4995039,-82.9770161,"FRIENDLY GUS #12, 2935 Georgia 257, DUBLIN, GA 31021-9048",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:23 PM
22508,FOOD DEPOT #15,Active,32.5756261,-83.8940935,"FOOD DEPOT #15, 2301 US HIGHWAY 341, FORT VALLEY, GA 31030",Byron,Matador,Grocery*,8/21/2025 3:01 AM,12/21/2010 8:23 PM
22606,MURPHY OIL #7317,Active,32.5929611,-83.613275,"MURPHY OIL #7317, 501 Booth Road, WARNER ROBINS, GA 31088-3423",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:28 PM
22712,MCINTOSH BP,Active,33.2736785,-84.2904385,"MCINTOSH BP, 1590 N EXPRESSWAY, Griffin, GA 30223",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:23 PM
22771,FAST FLINT FOODS,Active,32.291503,-84.053889,"FAST FLINT FOODS, 248 RIVERVIEW RD, OGLETHORPE, GA 31068",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:24 PM
23082,PLEEZING FOODS,Active,32.606211,-83.613474,"PLEEZING FOODS, 801 South Davis Drive, WARNER ROBINS, GA 31088-4905",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:25 PM
23568,CIRCLE K #2745045,Active,33.070347,-83.259037,"CIRCLE K #2745045, 166 HWY 49 S, MILLEDGEVILLE, GA 31061",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:32 PM
23584,CIRCLE K #2745112,Active,32.618845,-83.682448,"CIRCLE K #2745112, 2818 WATSON BLVD, CENTERVILLE, GA 31028",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:26 PM
23586,CIRCLE K #2745052,Active,32.548553,-83.596761,"CIRCLE K #2745052, 498 HWY 247, BONAIRE, GA 31005",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:26 PM
23596,CIRCLE K #2745055,Active,32.93539260000001,-84.33468239999999,"CIRCLE K #2745055, 1501 US-19, THOMASTON, GA 30286",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:26 PM
24782,PRIDE FOOD MART,Active,32.642756,-83.689821,"PRIDE FOOD MART, 820 N HOUSTON LAKE BLVD, CENTERVILLE, GA 31028",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:30 PM
24788,MARATHON #9,Active,32.948748,-83.802562,"MARATHON #9, 6025 US HWY 41S & I47 S, BOLINGBROKE, GA 31004",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:30 PM
25004,WALGREENS #10884,Active,32.5517378,-83.6906382,"WALGREENS #10884, 1081 State Route 96, WARNER ROBINS, GA 31088-2507",Byron,Matador,Drug*,8/21/2025 11:24 PM,12/21/2010 8:31 PM
25187,WALGREENS #10632,Active,33.278632,-84.291554,"WALGREENS #10632, 1602 N EXPRESSWAY, Griffin, GA 30223",Byron,Matador,Drug*,8/21/2025 11:24 PM,12/21/2010 8:32 PM
25298,MURPHY OIL #7048,Active,33.1166547,-83.2623715,"MURPHY OIL #7048, 2586 North Columbia Street, MILLEDGEVILLE, GA 31061-8709",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:32 PM
25332,CITGO SHURLING,Active,32.8622394,-83.5927134,"CITGO SHURLING, 1904 Shurling Drive, MACON, GA 31211-2222",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:33 PM
25512,WRIGHTS GROCERY,Active,32.242298,-84.091755,"WRIGHTS GROCERY, 2180 GA HIGHWAY 49 S, OGLETHORPE, GA 31068",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:33 PM
25527,WALGREENS #11940,Active,33.0052051,-83.5475338,"WALGREENS #11940, 274 West Clinton Street, GRAY, GA 31032-5430",Byron,Matador,Drug*,8/21/2025 11:24 PM,12/21/2010 8:36 PM
25604,RACETRAC #182,Active,33.347842,-84.295008,"RACETRAC #182, 4200 HIGHWAY 19 41, HAMPTON, GA 30223",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:33 PM
25652,CVS #5673,Active,32.293541,-84.019457,"CVS #5673, 501 SPAULDING RD, MONTEZUMA, GA 31063",Byron,Matador,Drug*,8/21/2025 11:24 PM,12/21/2010 8:33 PM
25776,WALGREENS #10832,Active,33.1083558,-83.2549079,"WALGREENS #10832, 2350 North Columbia Street, MILLEDGEVILLE, GA 31061-2091",Byron,Matador,Drug*,8/21/2025 11:24 PM,12/21/2010 8:34 PM
25868,LAKESIDE MART,Active,32.90799,-83.297942,"LAKESIDE MART, 142 HWY 243, IVEY, GA 31031",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:34 PM
25874,D&D PIT STOP,Active,32.5596056,-84.2387051,"D&D PIT STOP, 22 North Poplar Street, BUTLER, GA 31006-4506",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:36 PM
25922,MURPHY OIL #8519,Active,32.863366,-83.6135131,"MURPHY OIL #8519, 1402 Gray Highway, MACON, GA 31211-1906",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:34 PM
25923,PUBLIX #1233,Active,32.491374,-83.761386,"PUBLIX #1233, 275 PERRY PKWY, PERRY, GA 31069",Byron,Matador,Grocery*,8/21/2025 11:24 PM,12/21/2010 8:36 PM
26025,DISCOUNT TOBACCO (BELLEVUE),Active,32.5382747,-82.9100866,"DISCOUNT TOBACCO (BELLEVUE), 418 Bellevue Avenue, DUBLIN, GA 31021-5330",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:35 PM
26267,DOLLAR GENERAL #4655,Active,32.549128,-82.880486,"DOLLAR GENERAL #4655, 424 CENTRAL DR, EAST DUBLIN, GA 31027",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,12/21/2010 8:36 PM
26324,DOLLAR GENERAL #4792,Active,32.833504,-83.742646,"DOLLAR GENERAL #4792, 5544 THOMASTON RD, MACON, GA 31220",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,12/21/2010 8:36 PM
26353,DOLLAR GENERAL #5725,Active,32.5591464,-84.0995122,"DOLLAR GENERAL #5725, 30 West Marion Street, REYNOLDS, GA 31076-2806",Byron,Matador,Dollar Store*,8/21/2025 3:01 AM,12/21/2010 8:37 PM
26354,DOLLAR GENERAL #4966,Active,32.55421,-84.239738,"DOLLAR GENERAL #4966, 40 S POPLAR ST, BUTLER, GA 31006",Byron,Matador,Dollar Store*,8/21/2025 3:01 AM,12/21/2010 8:37 PM
26393,DOLLAR GENERAL #00126,Active,32.8673421,-84.6298932,"DOLLAR GENERAL #00126, 1104 WARM SPRINGS HWY, MANCHESTER, GA 31816",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,12/21/2010 8:37 PM
26398,DOLLAR GENERAL #00780,Active,33.0078855,-83.5409152,"DOLLAR GENERAL #00780, 188 West Clinton Street, GRAY, GA 31032",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,12/21/2010 8:37 PM
26470,DOLLAR GENERAL #9709,Active,33.0975386,-83.2603437,"DOLLAR GENERAL #9709, 207 Roberson Mill Road Northeast, MILLEDGEVILLE, GA 31061-4991",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,12/21/2010 8:37 PM
26480,DOLLAR GENERAL #4807,Active,32.5554043,-83.65953760000001,"DOLLAR GENERAL #4807, 751 State Route 96, BONAIRE, GA 31005-3327",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,12/21/2010 8:37 PM
26534,DOLLAR GENERAL #9814,Active,32.863485,-83.613717,"DOLLAR GENERAL #9814, 1370 GRAY HWY, MACON, GA 31211",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,12/21/2010 8:37 PM
26883,KNOXVILLE STORE,Active,32.724616,-83.9991624,"KNOXVILLE STORE, 912 U.S. 80 East, ROBERTA, GA 31078-4460",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:38 PM
26910,DOLLAR GENERAL #11541,Active,32.5051561,-83.6608998,"DOLLAR GENERAL #11541, 2400 Georgia 127, KATHLEEN, GA 31047-2820",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,12/21/2010 8:38 PM
27062,STOP 76,Active,33.1036253,-83.2612635,"STOP 76, 155 Roberson Mill Road Northeast, MILLEDGEVILLE, GA 31061-4915",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:38 PM
27214,DOLLAR GENERAL #11749,Active,32.283872,-84.071184,"DOLLAR GENERAL #11749, 116 CHATHAM ST, OGLETHORPE, GA 31068",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,12/21/2010 8:40 PM
27298,SHURTI FOOD MART,Active,32.8592396,-83.6136404,"SHURTI FOOD MART, 627 Shurling Drive, MACON, GA 31211-1922",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:39 PM
27528,JEFFERSONSVILLE SUNOCO,Active,32.8418957,-83.5747919,"JEFFERSONSVILLE SUNOCO, 2900 Jeffersonville Road, MACON, GA 31217-5116",Byron,Matador,Convenience*,8/21/2025 3:01 AM,12/21/2010 8:39 PM
27621,DOLLAR GENERAL #12569,Active,32.49643283350817,-82.9272293,"DOLLAR GENERAL #12569, 2056 HWY 441 S, DUBLIN, GA 31021",Byron,Matador,Dollar Store*,8/21/2025 3:01 AM,12/21/2010 8:41 PM
27640,PUBLIX #1291,Active,32.612779,-83.713988,"PUBLIX #1291, 6015 WATSON BLVD, BYRON, GA 31008",Byron,Matador,Grocery*,8/21/2025 11:24 PM,12/21/2010 8:41 PM
30011,HAPPY FOOD MART (MOODY RD),Active,32.5541152,-83.6250117,"HAPPY FOOD MART (MOODY RD), 3001 Moody Road, BONAIRE, GA 31005-4128",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 8:41 PM
277981,MARATHON (SHURLING DR),Active,32.860113,-83.614116,"MARATHON (SHURLING DR), 610 Shurling Dr, MACON, GA 31211",Byron,Matador,Convenience*,8/21/2025 3:02 AM,8/4/2011 2:59 PM
278423,EXXON FOOD MART (ZEBULON RD),Active,32.880881,-83.77439,"EXXON FOOD MART (ZEBULON RD), 6451 ZEBULON RD, MACON, GA 31220",Byron,Matador,Convenience*,8/21/2025 11:24 PM,3/13/2012 12:08 PM
278514,QUICK SERVE (SHURLING DR),Active,32.8657002,-83.5858609,"QUICK SERVE (SHURLING DR), 2260 Shurling Drive, MACON, GA 31211-2518",Byron,Matador,Convenience*,8/21/2025 11:24 PM,4/11/2012 12:35 PM
278633,CITGO FOOD MART (ROCKY CREEK RD),Active,32.787418,-83.675314,"CITGO FOOD MART (ROCKY CREEK RD), 1681 ROCKY CREEK RD, MACON, GA 31206",Byron,Matador,Convenience*,8/21/2025 11:24 PM,5/16/2012 6:54 PM
27863406,DOLLAR GENERAL #13850,Active,33.25524,-84.492144,"DOLLAR GENERAL #13850, 7768 NEWNAN RD, BROOKS, GA 30205",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,11/28/2012 5:47 AM
27863409,CIRCLE K #2703143,Active,32.5052021,-83.6618139,"CIRCLE K #2703143, 2390 Houston Lake Road, PERRY, GA 31069",Byron,Matador,Convenience*,8/21/2025 11:24 PM,11/28/2012 9:55 AM
27863538,AMBA FOOD MART,Active,32.5565695,-82.8726956,"AMBA FOOD MART, 514 Buckeye Road, EAST DUBLIN, GA 31027-7376",Byron,Matador,Convenience*,8/21/2025 11:24 PM,1/18/2013 9:48 AM
27863854,CROSS ROADS (MARSHALL MILL RD),Active,32.6751242,-83.8610736,"CROSS ROADS (MARSHALL MILL RD), 77 Marshall Mill Road, FORT VALLEY, GA 31030-9398",Byron,Matador,Convenience*,8/21/2025 3:02 AM,5/23/2013 7:37 AM
27863945,ZETELLA EXPRESS,Active,33.24084,-84.379859,"ZETELLA EXPRESS, 4319 NEWNAN RD, Griffin, GA 30223",Byron,Matador,Convenience*,8/21/2025 11:24 PM,7/8/2013 9:25 AM
27864129,JONES PETRO PERRY,Active,32.492293,-83.739881,"JONES PETRO PERRY, 517 PERRY PKWY, PERRY, GA 31069",Byron,Matador,Convenience*,8/21/2025 11:24 PM,10/4/2013 1:00 PM
27864198,CVS #10357,Active,32.926748,-83.736671,"CVS #10357, 1544 BASS RD, MACON, GA 31210",Byron,Matador,Drug*,8/21/2025 3:02 AM,11/8/2013 4:04 AM
27864265,CIRCLE K #2704722,Active,32.4742771,-83.7059024,"CIRCLE K #2704722, 285 Perry Parkway, PERRY, GA 31069-9275",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/16/2013 10:39 AM
27864410,DOLLAR GENERAL #14809,Active,32.8037322,-83.7065324,"DOLLAR GENERAL #14809, 4996 Bloomfield Road, MACON, GA 31206-4310",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,2/12/2014 9:14 AM
27864450,FOOD DEPOT #56,Active,32.899856,-83.704333,"FOOD DEPOT #56, 4015 NORTHSIDE DR, MACON, GA 31210",Byron,Matador,Grocery*,8/21/2025 3:02 AM,3/4/2014 7:17 AM
27864893,FOOD DEPOT #58,Active,33.101798738801875,-83.25121761268922,"FOOD DEPOT #58, 1850 N COLUMBIA ST, MILLEDGEVILLE, GA 31061",Byron,Matador,Grocery*,8/21/2025 11:24 PM,9/9/2014 1:21 PM
27864931,RINGHOLD GROCERY,Active,33.288063,-84.164254,"RINGHOLD GROCERY, 4243 JACKSON RD, Griffin, GA 30223",Byron,Matador,Convenience*,8/21/2025 11:24 PM,9/25/2014 4:27 AM
27865042,CITGO GRIFFIN 1639,Active,33.279363,-84.261163,"CITGO GRIFFIN 1639, 1639 N HILL ST, Griffin, GA 30223",Byron,Matador,Convenience*,8/21/2025 11:24 PM,10/30/2014 12:15 PM
27865183,GAS N GO (MONTEZUMA),Active,32.294166,-84.020474,"GAS N GO (MONTEZUMA), 432 SPAULDING RD, MONTEZUMA, GA 31063",Byron,Matador,Convenience*,8/21/2025 11:24 PM,1/15/2015 11:20 AM
27866632,DOLLAR GENERAL #16128,Active,32.615419,-83.790377,"DOLLAR GENERAL #16128, 7045 PEACH PKWY, BYRON, GA 31008",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,8/20/2015 12:29 PM
27867127,RACEWAY #917,Active,32.65709770000001,-83.74786429999999,"RACEWAY #917, 237 GA HIGHWAY 49 N, BYRON, GA 31008",Byron,Matador,Convenience*,8/21/2025 3:02 AM,10/15/2015 10:15 AM
27867177,KAT CORNER,Active,33.1226881,-84.3289367,"KAT CORNER, 10030 HIGHWAY 19 N, ZEBULON, GA 30295",Byron,Matador,Convenience*,8/21/2025 3:02 AM,10/27/2015 9:09 AM
27867561,HOUSTON LAKE LIQUOR,Active,32.506439,-83.661897,"HOUSTON LAKE LIQUOR, 1946B Houston Lake Road, KATHLEEN, GA 31047-2819",Byron,Matador,Liquor*,8/21/2025 11:24 PM,2/8/2016 6:24 AM
27868180,DOLLAR GENERAL #16979,Active,33.1051548,-84.41552399999999,"DOLLAR GENERAL #16979, 10 BOTTOMS RD, CONCORD, GA 30206",Byron,Matador,Dollar Store*,8/21/2025 3:02 AM,7/1/2016 11:11 AM
27868655,DOLLAR GENERAL #17521,Active,33.22176223643077,-84.309690706221,"DOLLAR GENERAL #17521, 1713 WILLIAMSON ROAD, Griffin, GA 30224",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,1/9/2017 1:02 PM
27868717,DOLLAR GENERAL #17540,Active,32.495202,-83.607724,"DOLLAR GENERAL #17540, 1100 HWY 247, KATHLEEN, GA 31047",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,2/6/2017 11:00 AM
27868818,DOLLAR GENERAL #17629,Active,32.498202,-83.730202,"DOLLAR GENERAL #17629, 2203 HWY41 N, PERRY, GA 31069",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,3/13/2017 2:22 PM
27869505,DOLLAR GENERAL #16757,Active,33.292233,-84.189142,"DOLLAR GENERAL #16757, 3430 JACKSON ROAD, Griffin, GA 30223",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,7/10/2017 7:40 AM
27869578,HOLIDAY FOODS (SKY),Active,32.580396,-83.710992,"HOLIDAY FOODS (SKY), 4800 Russell Pky, WARNER ROBINS, GA 31088",Byron,Matador,Convenience*,8/21/2025 11:24 PM,8/4/2017 7:01 AM
27869644,CIRCLE G (NORTHSIDE DR),Active,32.898032,-83.693538,"CIRCLE G (NORTHSIDE DR), 3821 Northside Dr, MACON, GA 31210",Byron,Matador,Convenience*,8/21/2025 3:02 AM,8/30/2017 1:12 PM
27870743,JET FOODS #92,Active,32.9206579,-83.70912,"JET FOODS #92, 4765 Riverside Drive, MACON, GA 31210-1115",Byron,Matador,Convenience*,8/21/2025 3:02 AM,6/27/2018 3:47 PM
27870768,DOLLAR GENERAL #19463,Active,32.890442,-84.681104,"DOLLAR GENERAL #19463, 3841 Whitehouse Pkwy, WARM SPRINGS, GA 31830",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,7/13/2018 9:44 AM
27870828,SUNOCO FOOD MART (ARKWRIGHT RD),Active,32.905634,-83.686632,"SUNOCO FOOD MART (ARKWRIGHT RD), 3910 Arkwright Rd, MACON, GA 31210",Byron,Matador,Convenience*,8/21/2025 3:02 AM,8/14/2018 7:25 AM
27870966,WALGREENS #19407,Active,32.540487,-82.94768,"WALGREENS #19407, 2000 VETERANS BLVD, DUBLIN, GA 31021",Byron,Matador,Drug*,8/21/2025 11:24 PM,10/19/2018 2:39 PM
27871976,R & M MART,Active,33.038971,-83.234864,"R & M MART, 2610 Irwinton Rd, MILLEDGEVILLE, GA 31061",Byron,Matador,Convenience*,8/21/2025 11:24 PM,5/28/2019 12:29 PM
27872330,WELCOME KATHLEEN FOODS,Active,32.50643900000001,-83.661897,"WELCOME KATHLEEN FOODS, 1946 Houston Lake Road, KATHLEEN, GA 31047-2819",Byron,Matador,Convenience*,8/21/2025 11:24 PM,10/10/2019 10:21 AM
27872418,FRIENDLY GUS #24,Active,32.488093,-82.894691,"FRIENDLY GUS #24, 1560 GA Hwy 19 S, DUBLIN, GA 31021",Byron,Matador,Convenience*,8/21/2025 3:02 AM,11/27/2019 4:08 AM
27872542,FAMILY DOLLAR #10678,Active,32.78666,-83.706393,"FAMILY DOLLAR #10678, 2584 ROCKY CREEK RD, MACON, GA 31206",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,1/16/2020 1:47 PM
27872548,FAMILY DOLLAR #10791,Active,32.823924,-83.680462,"FAMILY DOLLAR #10791, 3190 MERCER UNIVERSITY DR, MACON, GA 31204",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,1/16/2020 1:47 PM
27872696,FAMILY DOLLAR #4558,Active,32.61878,-83.650611,"FAMILY DOLLAR #4558, 2030 WATSON BLVD, WARNER ROBINS, GA 31093",Byron,Matador,Dollar Store*,8/21/2025 3:02 AM,1/16/2020 1:47 PM
27872716,FAMILY DOLLAR #526,Active,32.882589,-83.331822,"FAMILY DOLLAR #526, 250 MILLEDGEVILLE HWY, GORDON, GA 31031",Byron,Matador,Dollar Store*,8/21/2025 3:02 AM,1/16/2020 1:47 PM
27872809,FAMILY DOLLAR #9420,Active,32.864962,-83.571256,"FAMILY DOLLAR #9420, 3002 SHURLING DR, MACON, GA 31211",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,1/16/2020 1:47 PM
27873391,DOLLAR GENERAL #21610,Active,32.643698,-83.689916,"DOLLAR GENERAL #21610, 904 N HOUSTON LAKE BLVD, CENTERVILLE, GA 31028",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,6/11/2020 2:05 PM
27873691,DOLLAR GENERAL #21690,Active,32.518583,-82.834671,"DOLLAR GENERAL #21690, 408 ED BECKHAM RD, EAST DUBLIN, GA 31027",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,8/6/2020 2:42 PM
27873967,BUC-EE'S (RUSSELL PKWY),Active,32.580022,-83.718314,"BUC-EE'S (RUSSELL PKWY), 7001 RUSSELL PKWY, FORT VALLEY, GA 31030",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/8/2020 3:39 PM
27874353,DOLLAR GENERAL #22496,Active,32.545859,-83.728477,"DOLLAR GENERAL #22496, 25 SMYRNA CHURCH RD, FORT VALLEY, GA 31030",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,4/22/2021 11:17 AM
27874893,PIGGLY WIGGLY (DUBLIN),Active,32.537496,-82.910453,"PIGGLY WIGGLY (DUBLIN), 508 BELLEVUE AVE, DUBLIN, GA 31021",Byron,Matador,Convenience*,8/21/2025 11:24 PM,12/9/2021 3:21 PM
27875460,FAMILY DOLLAR # 12997,Active,33.0908443,-84.43706259999999,"FAMILY DOLLAR # 12997, 22 ROBERT QUARTERS ROAD, CONCORD, GA 30206",Byron,Matador,Dollar Store*,8/21/2025 3:02 AM,9/16/2022 1:06 PM
27875619,MELODY'S MAGIC MART,Active,32.78681,-83.702257,"MELODY'S MAGIC MART, 2487 ROCKY CREEK RD, MACON, GA 31206",Byron,Matador,Convenience*,8/21/2025 11:24 PM,11/28/2022 11:53 AM
27875807,NASH FOOD MART,Active,33.2798412,-84.3821722,"NASH FOOD MART, 1511 VAUGHN RD, Griffin, GA 30223",Byron,Matador,Convenience*,8/21/2025 11:24 PM,2/13/2023 3:27 PM
27876033,RANCHERS LPG,Active,32.9894065,-83.56877059999999,"RANCHERS LPG, 615 LANDMARK POINT BLVD, GRAY, GA 31032",Byron,Matador,Convenience*,8/21/2025 11:24 PM,5/10/2023 2:44 PM
27876860,DOLLAR TREE #1806,Active,32.8132428,-83.6688353,"DOLLAR TREE #1806, 1572 Eisenhower Parkway, MACON, GA 31206",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,1/10/2024 1:12 PM
27877015,DOLLAR GENERAL #25856,Active,33.2424789,-84.3821803,"DOLLAR GENERAL #25856, 50 VAUGHN RD, Griffin, GA 30223",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,2/22/2024 10:13 AM
27877169,EXTRAMILE #8016,Active,32.8041799,-83.70984659999999,"EXTRAMILE #8016, 4987 BLOOMFIELD ROAD, MACON, GA 31206",Byron,Matador,Convenience*,8/21/2025 11:24 PM,3/19/2024 12:21 PM
27877238,RICK FOOD MART,Active,33.2413335,-84.2774836,"RICK FOOD MART, 888 MERIWETHER STREET, Griffin, GA 30224",Byron,Matador,Convenience*,8/21/2025 11:24 PM,4/15/2024 3:20 PM
27877327,CIRCLE K FRANCHISE #298,Active,32.5532643,-82.91363029999999,"CIRCLE K FRANCHISE #298, 1106 N JEFFERSON ST, DUBLIN, GA 31021",Byron,Matador,Convenience*,8/21/2025 11:24 PM,5/14/2024 2:50 PM
27877361,QT #1736,Active,32.8484339,-83.62563449999999,"QT #1736, 519 NORTH AVE, MACON, GA 31201",Byron,Matador,Convenience*,8/21/2025 3:02 AM,5/30/2024 12:49 PM
27877403,PUBLIX #2003,Active,33.1466685,-83.27201049999999,"PUBLIX #2003, 2775 NORTH COLUMBIA STREET, MILLEDGEVILLE, GA 31061",Byron,Matador,Grocery*,8/21/2025 11:24 PM,6/18/2024 9:30 AM
27877923,DOLLAR TREE #2339,Active,33.2706818,-84.29613359999999,"DOLLAR TREE #2339, 1547 N. Expressway, Griffin, GA 30223",Byron,Matador,Dollar Store*,8/21/2025 11:24 PM,10/2/2024 12:13 PM
27878020,WARM SPRINGS SUNOCO,Active,32.8911665,-84.6837287,"WARM SPRINGS SUNOCO, 6044 SPRING ST, WARM SPRINGS, GA 31830",Byron,Matador,Convenience*,8/21/2025 11:24 PM,10/15/2024 3:07 PM
27878026,EXTRAMILE #8061,Active,32.8655885,-83.5695975,"EXTRAMILE #8061, 3170 MILLERFIELD RD, MACON, GA 31211",Byron,Matador,Convenience*,8/21/2025 11:24 PM,10/16/2024 9:54 AM
27878030,A1 LIQUOR,Active,33.2796856,-84.26022019999999,"A1 LIQUOR, 1650 N HILL ST, Griffin, GA 30223",Byron,Matador,Liquor*,8/21/2025 11:24 PM,10/16/2024 3:37 PM
27878046,GARY'S FOOD MART #4,Active,32.874326,-83.555041,"GARY'S FOOD MART #4, 158 GA HIGHWAY 49, MACON, GA 31211",Byron,Matador,Convenience*,8/21/2025 11:24 PM,10/24/2024 11:17 AM
27878314,ENMARK (NOURIA) #836,Active,32.8221929,-83.6861887,"ENMARK (NOURIA) #836, 3311 MERCER UNIVERSITY DR, MACON, GA 31204",Byron,Matador,Convenience*,8/21/2025 11:24 PM,2/24/2025 10:08 AM
27878368,LOS BUCKS CONVENIENCE,Active,32.854912,-84.619782,"LOS BUCKS CONVENIENCE, 220 W MAIN ST, MANCHESTER, GA 31816",Byron,Matador,Convenience*,8/21/2025 11:24 PM,3/17/2025 2:53 PM
27878492,FRIENDLY GUS #30,Active,32.4934234,-82.9297144,"FRIENDLY GUS #30, 2130 US HIGHWAY 441 S, DUBLIN, GA 31021",Byron,Matador,Convenience*,8/21/2025 3:02 AM,5/5/2025 10:28 AM
10069,A & R SHOPETTE,Active,34.01512,-84.861632,"A & R SHOPETTE, 6821 CARTERSVILLE HWY, DALLAS, GA 30132",Cartersville,Matador,Convenience*,8/21/2025 11:24 PM,12/21/2010 7:52 PM
