Customer ID,Customer Name,Territory,Account Status,Customer Type,Report Company Address,Latitude,Longitude,Location,Company
27875136,QT #1730,Market - J. Rivera,Active,Convenience*,"QT #1730, 240 HAROLD G CLARKE PKWY, FORSYTH, GA 31029",33.027276,-83.916242,Byron,Matador
27875150,MOUNT PLEASANT CHURCH RD BP,District - J. Brandon,Active,Convenience*,"MOUNT PLEASANT CHURCH RD BP, 4977 MOUNT PLEASANT CHURCH RD, MACON, GA 31216",32.748072,-83.732217,Byron,Matador
27875152,DOLLAR GENERAL #23655,District - J. Brandon,Active,Dollar Store*,"DOLLAR GENERAL #23655, 2846 HWY 257, DUBLIN, GA 31021",32.505324,-82.969379,Byron,Matador
27875261,QT #1735,District - J. Brandon,Active,Convenience*,"QT #1735, 2701 Watson Boulevard, WARNER ROBINS, GA 31093-2909",32.6175092,-83.6698474,Byron,Matador
27875330,ROAD TRIP,District - J. Brandon,Active,Convenience*,"ROAD TRIP, 4845 OCMULGEE EAST BLVD, MACON, GA 31217",32.796498,-83.570889,Byron,Matador
27875444,JAYS FOOD MART,District - J. Brandon,Active,Convenience*,"JAYS FOOD MART, 502 N DAVIS DR, WARNER ROBINS, GA 31088",32.629373,-83.611915,Byron,Matador
27875460,FAMILY DOLLAR # 12997,Market - J. Rivera,Active,Dollar Store*,"FAMILY DOLLAR # 12997, 22 ROBERT QUARTERS ROAD, CONCORD, GA 30206",33.0908443,-84.43706259999999,Byron,Matador
27875464,TOP GUN LIQUOR,District - J. Brandon,Active,Liquor*,"TOP GUN LIQUOR, 1871 WATSON BLVD, WARNER ROBINS, GA 31093",32.617804,-83.640057,Byron,Matador
27875471,FORSYTH LIQUOR (LEE ST),Market - J. Rivera,Active,Liquor*,"FORSYTH LIQUOR (LEE ST), 119 N LEE STREET, FORSYTH, GA 31029",33.034565,-83.937964,Byron,Matador
27875558,BI LO MART,District - J. Brandon,Active,Convenience*,"BI LO MART, 893 RIVERSIDE DRIVE, MACON, GA 31201",32.843441,-83.629556,Byron,Matador
27875578,POP SHELF #25044,Market - J. Rivera,Active,Dollar Store*,"POP SHELF #25044, 5080 Riverside Drive, MACON, GA 31210",32.9262205,-83.7142264,Byron,Matador
27875593,LUCKY LADY,District - J. Brandon,Active,Convenience*,"LUCKY LADY, 393 GA HWY 26 E, COCHRAN, GA 31014",32.4023796336734,-83.33689245174763,Byron,Matador
27875619,MELODY'S MAGIC MART,Market - J. Rivera,Active,Convenience*,"MELODY'S MAGIC MART, 2487 ROCKY CREEK RD, MACON, GA 31206",32.78681,-83.702257,Byron,Matador
27875620,AK EXPRESS,District - J. Brandon,Active,Convenience*,"AK EXPRESS, 1091 CLINTON RD, MACON, GA 31211",32.855942,-83.61891,Byron,Matador
27875645,DOLLAR GENERAL #24228,District - J. Brandon,Active,Dollar Store*,"DOLLAR GENERAL #24228, 10 COCHRAN HWY, HAWKINSVILLE, GA 31036",32.282848,-83.451418,Byron,Matador
27875670,ZEBULON PACKAGE,Market - J. Rivera,Active,Convenience*,"ZEBULON PACKAGE, 610 THOMASTON ST, ZUBULON, GA 30295",33.099738,-84.343442,Byron,Matador
27875695,GIANT FOODS,District - J. Brandon,Active,Grocery*,"GIANT FOODS, 520 N DAVIS DRIVE, WARNER ROBINS, GA 31093",32.6310684,-83.6119444,Byron,Matador
27875712,DOLLAR GENERAL #24365,Market - J. Rivera,Active,Dollar Store*,"DOLLAR GENERAL #24365, 1401 HWY 19 S, THOMASTON, GA 30286",32.86687,-84.32080,Byron,Matador
27875719,FRIENDLY GUS #26,District - J. Brandon,Active,Convenience*,"FRIENDLY GUS #26, 3490 GA HIGHWAY 257, DEXTER, GA 31019",32.462357,-83.004193,Byron,Matador
27875736,ACE JONES PETRO (HWY 19),Market - J. Rivera,Active,Convenience*,"ACE JONES PETRO (HWY 19), 9215 HWY 19, ZEBULON, GA 30295",33.1130055,-84.3421939,Byron,Matador
27875761,ON THE GO 32,District - J. Brandon,Active,Convenience*,"ON THE GO 32, 1911 US HWY 441, DUBLIN, GA 31021",32.5404447,-82.90375399999999,Byron,Matador
27875802,TRAIN DEPOT BOTTLE SHOP,Market - J. Rivera,Active,Convenience*,"TRAIN DEPOT BOTTLE SHOP, 218 N CENTER ST, THOMASTON, GA 30286",32.8902421,-84.32573119999999,Byron,Matador
27875807,NASH FOOD MART,Market - J. Rivera,Active,Convenience*,"NASH FOOD MART, 1511 VAUGHN RD, Griffin, GA 30223",33.2798412,-84.3821722,Byron,Matador
27875808,LUCKY FOOD MART (JACKSON ST),Market - J. Rivera,Active,Convenience*,"LUCKY FOOD MART (JACKSON ST), 33 S JACKSON ST, FORSYTH, GA 31029",33.03328210000001,-83.93957449999999,Byron,Matador
27875921,TEXACO 282,Market - J. Rivera,Active,Convenience*,"TEXACO 282, 249 GA HIGHWAY 22 E, GRAY, GA 31032",33.0148531,-83.52195039999999,Byron,Matador
27875922,DUBLIN OPS1,District - J. Brandon,Active,Convenience*,"DUBLIN OPS1, 405 SOPERTON AVE, EAST DUBLIN, GA 310127",32.543899,-82.866435,Byron,Matador
27875937,SITE ONE MACON,Market - J. Rivera,Active,All Other Off Premise*,"SITE ONE MACON, 6478 Thomaston Road, MACON, GA 31220-7706",32.8513008,-83.77136469999999,Byron,Matador
27875974,QT #1733,Market - J. Rivera,Active,Convenience*,"QT #1733, 2720 RIVERSIDE DR, MACON, GA 31204",32.8759015,-83.66613479999999,Byron,Matador
27876024,STOP & SHOP FOOD MART (DUBLIN),District - J. Brandon,Active,Convenience*,"STOP & SHOP FOOD MART (DUBLIN), 113 HIGH STREET, DUBLIN, GA 31021",32.5483218,-82.90982269999999,Byron,Matador
27876027,QUICK Z MART,District - J. Brandon,Active,Convenience*,"QUICK Z MART, 19 COCHRAN HWY, HAWKINSVILLE, GA 31036",32.2835757,-83.4517355,Byron,Matador
27876028,FAMILY SUPER MARKET,District - J. Brandon,Active,Convenience*,"FAMILY SUPER MARKET, 2965 HOUSTON AVENUE, MACON, GA 31206",32.8078561,-83.6482676,Byron,Matador
27876033,RANCHERS LPG,Market - J. Rivera,Active,Convenience*,"RANCHERS LPG, 615 LANDMARK POINT BLVD, GRAY, GA 31032",32.9894065,-83.56877059999999,Byron,Matador
27876083,QT #1742,Market - J. Rivera,Active,Convenience*,"QT #1742, 5129 MERCIER UNIVERSITY DR, MACON, GA 31210",32.834699,-83.730068,Byron,Matador
27876114,REYNOLDS SUPERMARKET,Market - J. Rivera,Active,Convenience*,"REYNOLDS SUPERMARKET, 9 W MARION ST, REYNOLDS, GA 31076",32.5579193,-84.0971926,Byron,Matador
27876116,TEXACO FOOD MART (GENERAL COURTNEY),District - J. Brandon,Active,Convenience*,"TEXACO FOOD MART (GENERAL COURTNEY), 203 GENERAL COURTNEY HODGES BLVD, PERRY, GA 31069",32.4464325,-83.75093459999999,Byron,Matador
27876117,GREAT AMERICAN (MLK),Market - J. Rivera,Active,Convenience*,"GREAT AMERICAN (MLK), 910 MARTIN LUTHER KIND JR DR, FORT VALLEY, GA 31030",32.54189,-83.87784460000002,Byron,Matador
27876139,BJ FOOD,District - J. Brandon,Active,Convenience*,"BJ FOOD, 1471 ROCKY CREEK RD, MACON, GA 31206",32.7914982,-83.6702078,Byron,Matador
27876151,FAMILY DOLLAR #13773,District - J. Brandon,Active,Dollar Store*,"FAMILY DOLLAR #13773, 715 ASHLEY STREET, ROCHELLE, GA 31079",31.9469038,-83.4565398,Byron,Matador
27876164,DOLLAR GENERAL #24871,District - J. Brandon,Active,Dollar Store*,"DOLLAR GENERAL #24871, 1701 KINGS CHAPEL RD, PERRY, GA 31069",32.46679,-83.717912,Byron,Matador
27876181,DOLLAR GENERAL #24931,District - J. Brandon,Active,Dollar Store*,"DOLLAR GENERAL #24931, 3311 RIDGE RD, MACON, GA 31217",32.851408517110954,-83.48378089853519,Byron,Matador
27876327,ROYAL 76,Market - J. Rivera,Active,Convenience*,"ROYAL 76, 2790 E MCINTOSH RD, Griffin, GA 30223",33.2920483,-84.1960709,Byron,Matador
27876439,S & M GROCERY,Market - J. Rivera,Active,Convenience*,"S & M GROCERY, 3244 FAYETTEVILLE ROAD, Griffin, GA 30223",33.2936393,-84.3392918,Byron,Matador
27876465,WR FOOD MART,District - J. Brandon,Active,Convenience*,"WR FOOD MART, 501 N DAVIS DRIVE, WARNER ROBINS, GA 31093",32.629819,-83.6132786,Byron,Matador
27876510,MILLEDGEVILLE 1687 LLC,District - J. Brandon,Active,Convenience*,"MILLEDGEVILLE 1687 LLC, 1687 N COLUMBIA ST, MILLEDGEVILLE, GA 31061",33.0998635,-83.2463142,Byron,Matador
27876539,DEXTER OPS INC,District - J. Brandon,Active,Convenience*,"DEXTER OPS INC, 258 E MAIN ST, DEXTER, GA 31019",32.4334566,-83.05938759999999,Byron,Matador
27876553,EXTRAMILE #8017,District - J. Brandon,Active,Convenience*,"EXTRAMILE #8017, 2062 WATSON BLVD, WARNER ROBINS, GA 31093",32.618971,-83.6538379,Byron,Matador
27876630,HELIOS FOOD MART,Market - J. Rivera,Active,Convenience*,"HELIOS FOOD MART, 283 N LEE ST, FORSYTH, GA 31029",33.0412396,-83.93799589999999,Byron,Matador
27876727,LIQUOR CITY (SAM NUNN),District - J. Brandon,Active,Liquor*,"LIQUOR CITY (SAM NUNN), 1498A SAM NUNN BLVD, PERRY, GA 31069",32.4737356,-83.7441092,Byron,Matador
27876774,DOLLAR TREE #7441,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #7441, 597 Veterans Pkwy, BARNESVILLE, GA 30204",33.047123,-84.17112689999999,Byron,Matador
27876860,DOLLAR TREE #1806,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #1806, 1572 Eisenhower Parkway, MACON, GA 31206",32.8132428,-83.6688353,Byron,Matador
27876861,DOLLAR TREE #2429,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #2429, 175 Tom Hill SR Blvd Ste, MACON, GA 31210",32.8978185,-83.6869798,Byron,Matador
27876870,DOLLAR TREE #8425,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #8425, 506 Spaulding Rd, MONTEZUMA, GA 31063",32.2951084,-84.0183121,Byron,Matador
27876909,DOLLAR TREE #9237,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #9237, 706 N Houston Road, WARNER ROBINS, GA 31093",32.6271731,-83.64095789999999,Byron,Matador
27876910,DOLLAR TREE #411,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #411, 2622 Watson Blvd, WARNER ROBINS, GA 31093",32.6198725,-83.66835139999999,Byron,Matador
27876938,FAMILY DOLLAR #13874,Market - J. Rivera,Active,Dollar Store*,"FAMILY DOLLAR #13874, 5050 HIGH FALLS ROAD, BARNESVILLE, GA 30204",33.1746692,-84.03013609999999,Byron,Matador
27876951,RON'S FOOD MART,Market - J. Rivera,Active,Convenience*,"RON'S FOOD MART, 101 CAMELLIA BLVD, MARSHALLVILLE, GA 31057",32.4566348,-83.9422878,Byron,Matador
27876956,DOLLAR GENERAL #30663,District - J. Brandon,Active,Dollar Store*,"DOLLAR GENERAL #30663, 813 N HOUSTON RD, WARNER ROBINS, GA 31093",32.6319954,-83.64324049999999,Byron,Matador
27876991,COOKS MARKET (CENTER ST),Market - J. Rivera,Active,Convenience*,"COOKS MARKET (CENTER ST), 211 CENTER STREET, THOMASTON, GA 30286",32.8865354,-84.3257929,Byron,Matador
27877015,DOLLAR GENERAL #25856,Market - J. Rivera,Active,Dollar Store*,"DOLLAR GENERAL #25856, 50 VAUGHN RD, Griffin, GA 30223",33.2424789,-84.3821803,Byron,Matador
27877139,DOLLAR GENERAL #30827,Market - J. Rivera,Active,Dollar Store*,"DOLLAR GENERAL #30827, 708 N CHURCH ST, THOMASTON, GA 30286",32.9031551,-84.3288134,Byron,Matador
27877168,EXTRAMILE #8022,District - J. Brandon,Active,Convenience*,"EXTRAMILE #8022, 1057 N HOUSTON ROAD, WARNER ROBINS, GA 31093",32.6430453,-83.6421718,Byron,Matador
27877169,EXTRAMILE #8016,Market - J. Rivera,Active,Convenience*,"EXTRAMILE #8016, 4987 BLOOMFIELD ROAD, MACON, GA 31206",32.8041799,-83.70984659999999,Byron,Matador
27877175,NORTHERN TOOL #546,Market - J. Rivera,Active,Specialty Retail*,"NORTHERN TOOL #546, 4755 IVEY DR, MACON, GA 31206",32.8020983,-83.7370964,Byron,Matador
27877217,RONNY'S FOOD MART,District - J. Brandon,Active,Convenience*,"RONNY'S FOOD MART, 813 N JEFFERSON ST, DUBLIN, GA 31021",32.5479163,-82.9095401,Byron,Matador
27877219,JONES Z MART,District - J. Brandon,Active,Convenience*,"JONES Z MART, 218 BROAD STREET, HAWKINSVILLE, GA 31036",32.2816968,-83.4785239,Byron,Matador
27877238,RICK FOOD MART,Market - J. Rivera,Active,Convenience*,"RICK FOOD MART, 888 MERIWETHER STREET, Griffin, GA 30224",33.2413335,-84.2774836,Byron,Matador
27877247,EXTRAMILE #8032,District - J. Brandon,Active,Convenience*,"EXTRAMILE #8032, 1212 EISENHOWER PKWY, MACON, GA 31216",32.8139637,-83.6596533,Byron,Matador
27877259,FAMILY DOLLAR #12539,District - J. Brandon,Active,Dollar Store*,"FAMILY DOLLAR #12539, 921 HILLCREST PARKWAY, DUBLIN, GA 31021",32.5476004,-82.9324249,Byron,Matador
27877270,RED TOP GENERAL STORE,District - J. Brandon,Active,Convenience*,"RED TOP GENERAL STORE, 2799 GA-117, CADWELL, GA 31009",32.3459136,-83.03753159999999,Byron,Matador
27877271,ZIPPY 1,District - J. Brandon,Active,Convenience*,"ZIPPY 1, 309 N 3RD STREET, VIENNA, GA 31092",32.0951838,-83.79723949999999,Byron,Matador
27877275,DOLLAR GENERAL #25724,Market - J. Rivera,Active,Dollar Store*,"DOLLAR GENERAL #25724, 70 FAIR PLAY HILL RD, MUSELLA, GA 31078",32.7260444,-83.99657549999999,Byron,Matador
27877276,DOLLAR TREE #10200,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #10200, 1735 SHURLING DR, MACON, GA 31217",32.860283,-83.5928466,Byron,Matador
27877289,EXPRESS MART (HWY 117),District - J. Brandon,Active,Convenience*,"EXPRESS MART (HWY 117), 2484 GA HWY 117, RENTZ, GA 31075",32.3619675,-83.0131093,Byron,Matador
27877291,ACE JONES PETRO,Market - J. Rivera,Active,Convenience*,"ACE JONES PETRO, 171 N LEE ST, FORSYTH, GA 31029",33.039475,-83.938884,Byron,Matador
27877327,CIRCLE K FRANCHISE #298,District - J. Brandon,Active,Convenience*,"CIRCLE K FRANCHISE #298, 1106 N JEFFERSON ST, DUBLIN, GA 31021",32.5532643,-82.91363029999999,Byron,Matador
27877343,BP MART (MACON),District - J. Brandon,Active,Liquor*,"BP MART (MACON), 4095 PIO NONO AVE, MACON, GA 31206",32.7909143,-83.6688692,Byron,Matador
27877353,BP MART @ MERCER,Market - J. Rivera,Active,Convenience*,"BP MART @ MERCER, 4230 MERCER UNIVERSITY DR, MACON, GA 31204",32.8251289,-83.7087257,Byron,Matador
27877357,QT #7075,District - J. Brandon,Active,Convenience*,"QT #7075, 2141 HWY 441 S, DUBLIN, GA 31021",32.49307130000001,-82.93182036137696,Byron,Matador
27877361,QT #1736,District - J. Brandon,Active,Convenience*,"QT #1736, 519 NORTH AVE, MACON, GA 31201",32.8484339,-83.62563449999999,Byron,Matador
27877385,BLUE MARK,Market - J. Rivera,Active,Convenience*,"BLUE MARK, 1210 EATONTON HWY, GRAY, GA 31032",33.0768488,-83.4834685,Byron,Matador
27877403,PUBLIX #2003,District - J. Brandon,Active,Grocery*,"PUBLIX #2003, 2775 NORTH COLUMBIA STREET, MILLEDGEVILLE, GA 31061",33.1466685,-83.27201049999999,Byron,Matador
27877482,BP MART (BLOOMFIELD),Market - J. Rivera,Active,Convenience*,"BP MART (BLOOMFIELD), 3843 BLOOMFIELD RD, MACON, GA 31206",32.8186495,-83.69810059999999,Byron,Matador
27877488,AINSLIE CAFE MINI MART,District - J. Brandon,Active,Convenience*,"AINSLIE CAFE MINI MART, 3950 LAKE SINCLAIR DR, SPARTA, GA 31087",33.1881181,-83.2759774,Byron,Matador
27877499,HAR BHOLE 25 LLC,Market - J. Rivera,Active,Convenience*,"HAR BHOLE 25 LLC, 740 BLUEBIRD BLVD, FORT VALLEY, GA 31030",32.5683604,-83.8740974,Byron,Matador
27877641,DOLLAR GENERAL #30257,Market - J. Rivera,Active,Dollar Store*,"DOLLAR GENERAL #30257, 105 ARMSTEAD CIR, Griffin, GA 30223",33.2783352,-84.2613173,Byron,Matador
27877660,RJM 145 INC,Market - J. Rivera,Active,Convenience*,"RJM 145 INC, 145 NORTH DUGGER ST, ROBERTA, GA 31078",32.7206804,-84.01294519999999,Byron,Matador
27877718,NORTH FOOD MART (GRIFFIN),Market - J. Rivera,Active,Convenience*,"NORTH FOOD MART (GRIFFIN), 4290 NEWNAN RD, Griffin, GA 30223",33.2402019,-84.38313199999999,Byron,Matador
27877721,DOLLAR GENERAL #30500,District - J. Brandon,Active,Dollar Store*,"DOLLAR GENERAL #30500, 2718 S HWY 441, DUBLIN, GA 31021",32.540842000000005,-82.91247296137696,Byron,Matador
27877791,DOLLAR TREE #469,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #469, 2103 VETERANS BLVD, DUBLIN, GA 31021",32.5443282,-82.95402059999999,Byron,Matador
27877821,JESS CORNER STOP LLC,Market - J. Rivera,Active,Convenience*,"JESS CORNER STOP LLC, 18608 MAIN STREET, WOODBURY, GA 30293",32.983575371219786,-84.57450024482671,Byron,Matador
27877834,AAVJA RE LLC DBA FAM FOOD MART,District - J. Brandon,Active,Convenience*,"AAVJA RE LLC DBA FAM FOOD MART, 913 S WAYNE ST, MILLEDGEVILLE, GA 31061",33.0682165,-83.2239931,Byron,Matador
27877876,DOLLAR TREE #7137,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #7137, 202 Hwy 49 S, BYRON, GA 31008",32.6537561,-83.7596295,Byron,Matador
27877893,DOLLAR TREE #6763,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #6763, 158 E Dykes Street, COCHRAN, GA 31014",32.3894519,-83.35059460000001,Byron,Matador
27877901,DOLLAR TREE #10120,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #10120, 104 Hillcrest Pkwy, DUBLIN, GA 31021",32.549252,-82.913962,Byron,Matador
27877903,DOLLAR TREE #6602,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #6602, 521 Central Drive, EAST DUBLIN, GA 31021",32.5482275,-82.8781106,Byron,Matador
27877922,DOLLAR TREE #7821,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #7821, 202 Vineville Street, FORT VALLEY, GA 31030",32.5599834,-83.8855659,Byron,Matador
27877923,DOLLAR TREE #2339,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #2339, 1547 N. Expressway, Griffin, GA 30223",33.2706818,-84.29613359999999,Byron,Matador
27877941,DOLLAR TREE #5171,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #5171, 4357 Forsyth Rd, MACON, GA 31210",32.86867460000001,-83.69591609999999,Byron,Matador
27877942,DOLLAR TREE #5757,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #5757, 1508 Rocky Creek Rd., MACON, GA 31206",32.7904944,-83.67128629999999,Byron,Matador
27877951,DOLLAR TREE #77,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #77, 2600 N. Columbia St., MILLEDGEVILLE, GA 31061",33.1184074,-83.26433019999999,Byron,Matador
27877968,DOLLAR TREE #3508,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #3508, 1245 S. Harris Street, SANDERSVILLE, GA 31082",32.953476,-82.80844719999999,Byron,Matador
27877980,DOLLAR TREE #2072,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #2072, 887 North Church St, THOMASTON, GA 30286",32.9137541,-84.3339644,Byron,Matador
27877982,DOLLAR TREE #2003,Market - J. Rivera,Active,Dollar Store*,"DOLLAR TREE #2003, 814 Russell Parkway, WARNER ROBINS, GA 31088",32.5949162,-83.6378796,Byron,Matador
27878004,HIGH FALLS COUNTRY STORE,Market - J. Rivera,Active,Convenience*,"HIGH FALLS COUNTRY STORE, 2662 HIGH FALLS ROAD, Griffin, GA 30223",33.2449481,-84.1806627,Byron,Matador
27878006,DOLLAR GENERAL #30643,District - J. Brandon,Active,Dollar Store*,"DOLLAR GENERAL #30643, 106 SALEM CHURCH RD SW, MILLEDGEVILLE, GA 31061",33.0121196,-83.3422413,Byron,Matador
27878014,WILMERS COUNTRY STORE,Market - J. Rivera,Active,Convenience*,"WILMERS COUNTRY STORE, 33 NORTH DUGGER ST, ROBERTA, GA 31078-4815",32.7194198,-84.0118404,Byron,Matador
27878020,WARM SPRINGS SUNOCO,Market - J. Rivera,Active,Convenience*,"WARM SPRINGS SUNOCO, 6044 SPRING ST, WARM SPRINGS, GA 31830",32.8911665,-84.6837287,Byron,Matador
27878025,EXTRAMILE #8059,District - J. Brandon,Active,Convenience*,"EXTRAMILE #8059, 2630 EMERY HWY, MACON, GA 31217",32.8396596,-83.57765979999999,Byron,Matador
27878026,EXTRAMILE #8061,District - J. Brandon,Active,Convenience*,"EXTRAMILE #8061, 3170 MILLERFIELD RD, MACON, GA 31211",32.8655885,-83.5695975,Byron,Matador
27878027,EXTRAMILE #8039,District - J. Brandon,Active,Convenience*,"EXTRAMILE #8039, 4476 OCMULGEE BLVD, MACON, GA 31217",32.8057228,-83.5673319,Byron,Matador
27878030,A1 LIQUOR,Market - J. Rivera,Active,Liquor*,"A1 LIQUOR, 1650 N HILL ST, Griffin, GA 30223",33.2796856,-84.26022019999999,Byron,Matador
27878043,JP BUTLER #286,Market - J. Rivera,Active,Convenience*,"JP BUTLER #286, 61 S BROAD ST, BUTLER, GA 31006",32.552891,-84.238906,Byron,Matador
27878046,GARY'S FOOD MART #4,District - J. Brandon,Active,Convenience*,"GARY'S FOOD MART #4, 158 GA HIGHWAY 49, MACON, GA 31211",32.874326,-83.555041,Byron,Matador
27878079,MOBIL FOOD MART,District - J. Brandon,Active,Convenience*,"MOBIL FOOD MART, 3224 VINEVILLE AVENUE, MACON, GA 31204",32.8521079,-83.6767074,Byron,Matador
27878109,JAY MART,District - J. Brandon,Active,Convenience*,"JAY MART, 610 GA-49, MILLEDGEVILLE, GA 31061",33.0334459,-83.31353709999999,Byron,Matador
27878148,EXTRA MILE #8060,Market - J. Rivera,Active,Convenience*,"EXTRA MILE #8060, 611 N HOUSTON LAKE BLVD, CENTERVILLE, GA 31028",32.6342316,-83.69022679999999,Byron,Matador
27878161,BP MART (HOUSTON RD),District - J. Brandon,Active,Convenience*,"BP MART (HOUSTON RD), 5994 HOUSTON RD, MACON, GA 31216",32.7362626,-83.6772603,Byron,Matador
27878187,STOP N SHOP (MILLEDGEVILLE),District - J. Brandon,Active,Convenience*,"STOP N SHOP (MILLEDGEVILLE), 930 NORTH COLUMBIA ST, MILLEDGEVILLE, GA 31061",33.0914899,-83.2375103,Byron,Matador
27878191,MAJIK MARKET (BARNESVILLE),Market - J. Rivera,Active,Convenience*,"MAJIK MARKET (BARNESVILLE), 919 VETERANS PARKWAY, BARNESVILLE, GA 30204",33.0362172,-84.1529736,Byron,Matador
27878194,SUNNY SIDE COUNTRY STORE,Market - J. Rivera,Active,Convenience*,"SUNNY SIDE COUNTRY STORE, 3108 CREST HWY, THOMASTON, GA 30286-2619",32.8985853,-84.4042893,Byron,Matador
27878207,CARL VINSON FOOD MART,District - J. Brandon,Active,Convenience*,"CARL VINSON FOOD MART, 1020 CARL VINSON PKWY, WARNER ROBINS, GA 31088",32.643279,-83.66017699999999,Byron,Matador
27878210,AMIGO'S FOODMART,District - J. Brandon,Active,Convenience*,"AMIGO'S FOODMART, 2300 MOODY RD, WARNER ROBINS, GA 31088",32.5874995,-83.6223586,Byron,Matador
27878212,LO BUCKS (N DAVIS),District - J. Brandon,Active,Convenience*,"LO BUCKS (N DAVIS), 700 N DAVIS DRIVE, WARNER ROBINS, GA 31093",32.6387678,-83.612661,Byron,Matador
27878213,FOODMART (MACON),District - J. Brandon,Active,Convenience*,"FOODMART (MACON), 1436 FORSYTH RD, MACON, GA 31210",32.8767486,-83.7154322,Byron,Matador
27878215,DUKES WINE AND SPIRITS,Market - J. Rivera,Active,Liquor*,"DUKES WINE AND SPIRITS, 614 N CHURCH ST, THOMASTON, GA 30286",32.8989611,-84.3282792,Byron,Matador
27878233,DOLLAR TREE #1189,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #1189, 1011 ST PATRICKS DR, PERRY, GA 31069",32.4731854,-83.74012569999999,Byron,Matador
27878234,DOLLAR TREE #8047,District - J. Brandon,Active,Dollar Store*,"DOLLAR TREE #8047, 500 ELBERTA RD, WARNER ROBINS, GA 31093",32.6503995,-83.62601599999999,Byron,Matador
27878312,ENMARK (NOURIA) #832,District - J. Brandon,Active,Convenience*,"ENMARK (NOURIA) #832, 217 RICHARD RUSSELL PKWY, WARNER ROBINS, GA 31088",32.593492,-83.62964,Byron,Matador
27878313,ENMARK (NOURIA) #834,Market - J. Rivera,Active,Convenience*,"ENMARK (NOURIA) #834, 609 S HOUSTON LAKE RD, WARNER ROBINS, GA 31088",32.6009305,-83.67304129999999,Byron,Matador
27878314,ENMARK (NOURIA) #836,Market - J. Rivera,Active,Convenience*,"ENMARK (NOURIA) #836, 3311 MERCER UNIVERSITY DR, MACON, GA 31204",32.8221929,-83.6861887,Byron,Matador
27878315,ENMARK (NOURIA) #837,District - J. Brandon,Active,Convenience*,"ENMARK (NOURIA) #837, 510 S HARRIS ST, SANDERSVILLE, GA 31082",32.973881,-82.809105,Byron,Matador
27878316,ENMARK (NOURIA) #838,Market - J. Rivera,Active,Convenience*,"ENMARK (NOURIA) #838, 3098 WATSON BLVD, WARNER ROBINS, GA 31093",32.6171487,-83.6954595,Byron,Matador
27878321,ENMARK (NOURIA) #205,District - J. Brandon,Active,Grocery*,"ENMARK (NOURIA) #205, 2307 HWY 80 WEST, DUBLIN, GA 31021",32.545842,-82.963718,Byron,Matador
27878344,49ER MART (MACON),District - J. Brandon,Active,Convenience*,"49ER MART (MACON), 2440 SHURLING DR, MACON, GA 31211",32.8662188,-83.5794727,Byron,Matador
27878355,EXPRESS FOOD MART (WARNER ROBINS),District - J. Brandon,Active,Convenience*,"EXPRESS FOOD MART (WARNER ROBINS), 1660 WATSON BLVD, WARNER ROBINS, GA 31093",32.618553,-83.6326607,Byron,Matador
27878356,HMK EXPRESS,District - J. Brandon,Active,Convenience*,"HMK EXPRESS, 1105 GRAY HWY, MACON, GA 31211",32.855914,-83.6169742,Byron,Matador
27878359,1501 GRIFFIN LLC,Market - J. Rivera,Active,Convenience*,"1501 GRIFFIN LLC, 1501 OLD ATLANTA RD, Griffin, GA 30223",33.272404,-84.286204,Byron,Matador
27878363,SPEEDWAY #1884,Market - J. Rivera,Active,Convenience*,"SPEEDWAY #1884, 2890 CENTERVILLE RD, WARNER ROBINS, GA 31008",32.6108785,-83.7456476,Byron,Matador
27878368,LOS BUCKS CONVENIENCE,Market - J. Rivera,Active,Convenience*,"LOS BUCKS CONVENIENCE, 220 W MAIN ST, MANCHESTER, GA 31816",32.854912,-84.619782,Byron,Matador
27878371,PEACH BLOSSOM STORE,District - J. Brandon,Active,Convenience*,"PEACH BLOSSOM STORE, 507 GA HWY 49 NORTH, BYRON, GA 31008",32.664856,-83.73780699999999,Byron,Matador
27878394,DOLLAR GENERAL #31002,District - J. Brandon,Active,Dollar Store*,"DOLLAR GENERAL #31002, 729 E HWY 80, EAST DUBLIN, GA 31027",32.55390750922302,-82.83681981586913,Byron,Matador
